Latitude,Longitude,Precipitation(mm),Surface Temp (K),Evaporation(mm)
-87.0,-68.75,439.0264162411768,222.7637939453125,-19.312836894641805
-87.0,-66.25,440.89965670082165,222.8876190185547,-19.321695657197324
-87.0,-63.75,438.7636037831726,223.02024841308594,-19.496250610728794
-87.0,-61.250000000000014,436.56404930516146,223.2200927734375,-19.318100457667242
-87.0,-58.750000000000014,434.74812409476726,223.49029541015625,-18.75932887531917
-87.0,-56.249999999999986,433.31590792331554,223.81842041015625,-17.873666164916813
-87.0,-53.749999999999986,464.2334183490675,224.0764923095703,-23.375450344644833
-87.0,-51.25,530.0148951810115,224.28517150878906,-34.672096873578084
-87.0,-48.75,599.9507783944864,224.54978942871094,-44.45059513915339
-87.0,-46.25,674.0400551625498,224.88243103027344,-52.284586396837085
-87.0,-43.75,746.5305532314233,225.30389404296875,-57.13070310667945
-87.0,-41.25,766.6610211163061,225.83445739746094,-53.3855253057709
-87.0,-38.75,773.160473221651,226.3893280029297,-47.5315399120575
-87.0,-36.24999999999997,779.5429465040797,226.9518280029297,-41.41871191620794
-87.0,-33.75,785.8084302079078,227.52142333984375,-35.059883773385536
-87.0,-31.25,791.9569135774509,228.0977325439453,-28.467567985728692
-87.0,-28.75,797.9884181240777,228.6802520751953,-21.653958740337487
-87.0,-26.25,803.9029402625602,229.26869201660156,-14.63092228797791
-87.0,-23.75,809.7004226292484,229.8625030517578,-7.409997643321731
-87.0,-21.25,815.3809118321078,230.46142578125,-0.0024083769858407322
-87.0,-18.75,820.9443809819277,231.06495666503906,7.580957005188793
-87.0,-16.25,826.3908551753048,231.67283630371094,15.329529152687371
-87.0,-13.749999999999972,831.7202985599579,232.28466796875,23.233063234158635
-87.0,-11.25,836.9327165137292,232.90008544921875,31.281640982115277
-87.0,-8.75,3363.6976077577856,234.8479461669922,15.404380074755863
-87.0,-6.25,3327.492353735579,235.19383239746094,26.37884556907011
-87.0,-3.75,3290.474199431628,235.532470703125,37.1345045915632
-87.0,-1.25,3252.6432452323206,235.8633270263672,47.65444158783794
-87.0,1.25,3213.9995341603935,236.1859130859375,57.921304950127706
-87.0,3.75,3174.543001681741,236.49977111816406,67.9172927884224
-87.0,6.25,3134.273812716856,236.80450439453125,77.62416917603332
-87.0,8.750000000000028,3093.191881220264,237.0995330810547,87.02324913645043
-87.0,11.25,3051.297300407896,237.3843536376953,96.09541556113754
-87.0,13.75,3008.590048768383,237.65846252441406,104.82111842526365
-87.0,16.25,2965.0702195176564,237.92132568359375,113.18033859930665
-87.0,18.75,2920.7377911443473,238.17237854003906,121.15263951275068
-87.0,21.25,2875.5928855462116,238.41111755371094,128.71713873835233
-87.0,23.75,2825.7761552376905,238.73841857910156,143.2439390835185
-87.0,26.25,2760.2282040315913,239.39735412597656,184.36391015850973
-87.0,28.75,2693.444639808149,239.95745849609375,222.71250726760172
-87.0,31.25000000000003,2627.068120873446,240.3828887939453,255.33279467299508
-87.0,33.75,2561.0989304605027,240.69313049316406,282.86594387100195
-87.0,36.25,2513.1208628790773,240.49755859375,278.48192424380613
-87.0,38.75,2479.232394020073,239.79017639160156,242.7744188686347
-87.0,41.25,2439.899810047791,238.9806365966797,203.97971636282364
-87.0,43.75,2395.124355036387,238.06182861328125,162.001802076702
-87.0,46.25,2351.495721282845,237.10009765625,119.72210580762521
-87.0,48.75,2367.166860927682,236.75770568847656,104.33424839668248
-87.0,51.25000000000003,2397.769091770897,236.56983947753906,95.68546416491586
-87.0,53.75000000000003,2427.8205383598106,236.3673095703125,86.64955646860051
-87.0,56.25,2457.321157671686,236.1509246826172,77.24701236554665
-87.0,58.75,2486.2709138542414,235.92140197753906,67.49784417894489
-87.0,61.25,2514.669857100671,235.6794891357422,57.42156605333548
-87.0,63.75,2542.5178296609374,235.42584228515625,47.037217454658276
-87.0,66.25,2569.814960603253,235.16127014160156,36.36335675605551
-87.0,68.75,2596.5612069048802,234.8863067626953,25.41805210674397
-87.0,71.25,2622.756432327151,234.60169982910156,14.218886361703653
-87.0,73.75,2648.400765938277,234.30804443359375,2.7829705823023687
-87.0,76.25,2673.4940930109587,234.0059814453125,-8.87307732802256
-87.0,78.75,2698.036399204284,233.6960906982422,-20.73312392678517
-87.0,81.25,1391.3559253651329,235.08604431152344,3.238073837223965
-87.0,83.75,1382.268874305737,235.0774383544922,2.0241445035935612
-87.0,86.25000000000006,1372.977778951281,235.0654296875,0.8169943881739528
-87.0,88.75,1363.4827163841692,235.04991149902344,-0.383324523227202
-87.0,91.25,1353.7836382038222,235.03053283691406,-1.576742990891944
-87.0,93.75,1343.8805533733102,235.00701904296875,-2.7631647738530773
-87.0,96.25,1333.773515671055,234.9791717529297,-3.9424744725806704
-87.0,98.75,1323.462501793074,234.9466094970703,-5.114541898478819
-87.0,101.25,1312.9474956058402,234.9091033935547,-6.279210421894277
-87.0,103.75,1302.2285311690212,234.8662872314453,-7.436303694419166
-87.0,106.25,1291.3056299939853,234.8179168701172,-8.585624024334493
-87.0,108.75,1280.1787508506095,234.7636260986328,-9.726957474356368
-87.0,111.25,1268.8479277985607,234.70306396484375,-10.860063946239507
-87.0,113.75,1241.334500044104,234.68687438964844,-10.812116127787874
-87.0,116.25,1151.8460662064172,234.836669921875,-6.419279514346954
-87.0,118.75,1060.401668148188,234.9351806640625,-2.296148029984124
-87.0,121.25,973.8025391734482,234.96376037597656,1.0624907545775386
-87.0,123.75,892.0498964671424,234.93031311035156,3.72626482629812
-87.0,126.25,835.7804905244848,234.82012939453125,2.7938155402260634
-87.0,128.75,800.4184839473965,234.6212921142578,-1.632250332846752
-87.0,131.25,763.0403243401815,234.34814453125,-6.312097271234052
-87.0,133.75,723.6465100495479,233.98780822753906,-11.226767127851645
-87.0,136.25,685.0909247809795,233.548828125,-16.095782437574258
-87.0,138.75,672.5579505418864,233.230224609375,-18.02892259876998
-87.0,141.25,666.8328091154763,232.94805908203125,-19.19198610939077
-87.0,143.75,661.2106981820034,232.66029357910156,-20.346930177709055
-87.0,146.25,655.6916428380646,232.3672332763672,-21.494159535365043
-87.0,148.75,650.2756421873528,232.06907653808594,-22.634057717738187
-87.0,151.25,644.9626998150961,231.76611328125,-23.7669980367059
-87.0,153.75,639.7528121360665,231.45863342285156,-24.893331396469875
-87.0,156.25,634.6459979727115,231.1468505859375,-26.013395648760707
-87.0,158.75,629.6422456730397,230.83099365234375,-27.127516601183288
-87.0,161.25,624.7415615112004,230.5113525390625,-28.23599933424248
-87.0,163.75,619.9439687911763,230.1881103515625,-29.339135035684194
-87.0,166.25,615.2494262828441,229.86155700683594,-30.43719607080675
-87.0,168.75,610.6579931424676,229.5318145751953,-31.530445505723037
-87.0,171.25,500.6051022455722,229.61412048339844,-7.121638978503597
-87.0,173.75000000000006,501.2072000772605,229.332275390625,-7.081735053475313
-87.0,176.25,501.8228187004752,229.0504913330078,-7.047540156065679
-87.0,178.75,502.4519527373741,228.768798828125,-7.019290687253488
-85.0,-178.75,794.7289545918466,229.77813720703125,-4.070772925018673
-85.0,-176.25,787.7370122487264,229.31886291503906,-4.944286193648395
-85.0,-173.75,780.6719904083366,228.86122131347656,-5.768411880637814
-85.0,-171.25,773.5338675593084,228.4052734375,-6.541644414255643
-85.0,-168.75,748.5753952569212,228.07505798339844,-6.615612375867386
-85.0,-166.25,674.718154452421,228.1270294189453,-4.194517381492346
-85.0,-163.75,608.7742183863156,228.19573974609375,-1.0156906712808222
-85.0,-161.25,590.1988360255928,227.9622802734375,-0.7082974702115052
-85.0,-158.75,582.8130438258086,227.6531982421875,-1.3494198096850596
-85.0,-156.25,574.6916381067422,227.3327178955078,-2.0387735227416215
-85.0,-153.75,564.9182560737245,226.95289611816406,-2.522610756443555
-85.0,-151.25,554.6940656649895,226.56549072265625,-3.0910493182005894
-85.0,-148.75,544.1552374295497,226.17625427246094,-3.7892165828257163
-85.0,-146.25,530.7936981507737,225.7930450439453,-4.682643290273347
-85.0,-143.75,503.5392260451772,225.34039306640625,-5.6747011601743225
-85.0,-141.25,490.4694669712626,224.88587951660156,-6.0428017684728275
-85.0,-138.75,479.0774548309855,224.44940185546875,-6.408300481496099
-85.0,-136.25,468.0255392222534,224.01365661621094,-6.806509807489647
-85.0,-133.75,456.4969693283274,223.5768585205078,-7.219754347772778
-85.0,-131.25,437.2820880362269,223.13121032714844,-7.520621089213364
-85.0,-128.75,415.8820693646703,222.7025604248047,-7.824829263256561
-85.0,-126.25,392.1797946668448,222.25538635253906,-8.240243930913493
-85.0,-123.75,358.93210466565506,221.71795654296875,-8.941373605807712
-85.0,-121.25,323.1158219009558,221.3211669921875,-9.634886015419397
-85.0,-118.75,311.7880122331371,221.14349365234375,-10.142308728291027
-85.0,-116.25,309.3770368532205,221.0146484375,-10.590596576605549
-85.0,-113.75,306.9907475614855,220.890869140625,-11.036337344421554
-85.0,-111.25,304.6291533210024,220.7720184326172,-11.479597190401591
-85.0,-108.75,302.2922514428501,220.657958984375,-11.920440088459827
-85.0,-106.25,299.9800302750373,220.54847717285156,-12.358929620376102
-85.0,-103.75,297.6925149141607,220.4435577392578,-12.795129816083772
-85.0,-101.25,295.4296955008431,220.34300231933594,-13.229101456403214
-85.0,-98.75,267.78760466504536,220.79331970214844,-12.977942110154572
-85.0,-96.25,270.60085294692726,221.01678466796875,-13.269327211673954
-85.0,-93.75,273.4448064668413,221.239013671875,-13.562958738702946
-85.0,-91.25,276.3194567098708,221.4599609375,-13.858894447025705
-85.0,-88.75,279.22480367601565,221.6796112060547,-14.157194949405039
-85.0,-86.25,282.1608594654208,221.89788818359375,-14.457918505797807
-85.0,-83.75,285.12760660009917,222.11476135253906,-14.76112628915871
-85.0,-81.25,288.12503790959454,222.33026123046875,-15.066878464097044
-85.0,-78.75,292.24459632200706,222.5301055908203,-15.434454424678279
-85.0,-76.25,299.3975275076082,222.696533203125,-15.901070967458963
-85.0,-73.75,306.11141838062395,222.8643035888672,-16.331938640519184
-85.0,-71.25,310.2862318805819,222.979736328125,-17.425344929165476
-85.0,-68.75,314.23823151999386,223.15126037597656,-18.329835324962573
-85.0,-66.25,319.2810861100952,223.4175262451172,-18.710481899862685
-85.0,-63.75,327.2225483337934,223.7830352783203,-18.459619411552275
-85.0,-61.250000000000014,335.69319650132456,224.1906280517578,-17.959290963560193
-85.0,-58.750000000000014,344.4245086789124,224.6398162841797,-17.22202048068766
-85.0,-56.249999999999986,353.4844527248424,225.1404571533203,-16.21107774380448
-85.0,-53.749999999999986,393.7284052690302,225.6095428466797,-19.529086090471992
-85.0,-51.25,423.6969362873424,226.2299346923828,-21.34713980598235
-85.0,-48.75,447.3487130471767,226.9519500732422,-21.172243415492176
-85.0,-46.25,470.29436658158374,227.7406768798828,-19.852474828788047
-85.0,-43.75,495.98712945407897,228.58726501464844,-17.89095040960831
-85.0,-41.25,554.9076645929745,229.4779052734375,-18.258920437176585
-85.0,-38.75,623.7987388367401,230.47193908691406,-17.004356240136076
-85.0,-36.24999999999997,732.6509664162586,231.53919982910156,-17.461586431636533
-85.0,-33.75,1002.0862280916845,232.626220703125,-29.93269038915969
-85.0,-31.25,1301.2869427093392,233.96917724609375,-33.96218383795713
-85.0,-28.75,1391.5022134278843,235.18255615234375,-16.840205450534995
-85.0,-26.25,1405.662727962408,236.3025360107422,6.017714862991852
-85.0,-23.75,1419.6782702128985,237.4273223876953,29.301151784579815
-85.0,-21.25,1433.5487864009337,238.5567626953125,52.997249582517725
-85.0,-18.75,1447.2742908674263,239.690673828125,77.09334758391151
-85.0,-16.25,1460.8547405896388,240.828857421875,101.57694471453738
-85.0,-13.749999999999972,1474.2901427380275,241.9712677001953,126.43573630344918
-85.0,-11.25,1487.5805403353297,243.11767578125,151.65757520566103
-85.0,-8.75,3328.741977824393,246.8451385498047,445.0010411437688
-85.0,-6.25,3331.0096202658315,247.3634490966797,458.0758482188685
-85.0,-3.75,3333.3019434176094,247.88233947753906,471.0171718734273
-85.0,-1.25,3335.619011813833,248.40184020996094,483.82199782690805
-85.0,1.25,3337.9608397954144,248.92193603515625,496.48727863541353
-85.0,3.75,3340.327499066916,249.44268798828125,509.0098413720625
-85.0,6.25,3342.718767344195,249.96412658691406,521.3864996653683
-85.0,8.750000000000028,3345.134831059113,250.4862823486328,533.6140214321858
-85.0,11.25,3245.955468264583,251.0382080078125,542.6825780923537
-85.0,13.75,2867.226748570829,251.79322814941406,547.5621766313452
-85.0,16.25,2539.4892368931323,252.7198944091797,561.0075613992649
-85.0,18.75,2538.6687574391544,253.28497314453125,581.968581436513
-85.0,21.25,2621.879596672443,253.6504669189453,601.1797587398178
-85.0,23.75,2711.428810882353,253.8558807373047,612.6786662489394
-85.0,26.25,2813.9569165596185,253.7545166015625,604.644643294705
-85.0,28.75,2920.758843603835,253.6360626220703,595.8773497677612
-85.0,31.25000000000003,3030.8473707718804,253.5289306640625,588.4270620031202
-85.0,33.75,3140.900669488474,253.36146545410156,577.3509514824582
-85.0,36.25,3221.145790099399,253.1287078857422,561.144484398028
-85.0,38.75,3188.9139798622637,252.84193420410156,544.4615620085642
-85.0,41.25,3143.3961854436347,252.4944610595703,524.88875663812
-85.0,43.75,3099.2373323042557,252.15614318847656,506.7153787354073
-85.0,46.25,3052.4815406915877,251.7831268310547,488.04972750122033
-85.0,48.75,2968.2096711239865,250.9724578857422,452.51505062418573
-85.0,51.25000000000003,2873.0659665779967,249.99827575683594,411.96166080873553
-85.0,53.75000000000003,2866.8905330487178,248.83314514160156,364.75649876291527
-85.0,56.25,3224.8844229543465,247.10516357421875,295.5234986249593
-85.0,58.75,3637.6483082858613,245.3112335205078,228.60590686133887
-85.0,61.25,3767.2675986468676,244.4182891845703,198.46760634799665
-85.0,63.75,3793.79592044279,243.83775329589844,180.20740602639762
-85.0,66.25,3820.0526827204158,243.2517547607422,161.90919994798492
-85.0,68.75,3846.037770752446,242.6604766845703,143.574346283998
-85.0,71.25,3871.751213220705,242.0640869140625,125.20419173574737
-85.0,73.75,3897.1928380342433,241.46275329589844,106.80002485662499
-85.0,76.25,3922.362788602186,240.85662841796875,88.36313358381176
-85.0,78.75,3947.2610075608827,240.2458953857422,69.8947404800947
-85.0,81.25,2219.002053156146,238.2385711669922,42.59299691773322
-85.0,83.75,2202.200842439197,238.3284149169922,42.67270079617447
-85.0,86.25000000000006,2185.216247304197,238.41688537597656,42.66963436177207
-85.0,88.75,2168.048325114796,238.50390625,42.58090971678108
-85.0,91.25,2150.697075870994,238.58937072753906,42.40361578551699
-85.0,93.75,2133.162474476194,238.67323303222656,42.134781502745966
-85.0,96.25,2115.444596220186,238.7554168701172,41.77138951737902
-85.0,98.75,2097.5433658131806,238.8358154296875,41.31039231549494
-85.0,101.25,1996.7855382219568,239.3349609375,50.22254855293795
-85.0,103.75,1668.3963288742234,241.0110321044922,84.19448600398027
