Latitude,Longitude,Precipitation(mm),Surface Temp (K),Evaporation(mm)
-89.0,-178.75,498.9034615591663,226.3284912109375,-12.295710900900758
-89.0,-176.25,498.9034615591663,226.22174072265625,-12.405113184485117
-89.0,-173.75,498.9034615591663,226.1149444580078,-12.514515314016705
-89.0,-171.25,498.9034615591663,226.0081787109375,-12.62391709342836
-89.0,-168.75,498.9034615591663,225.9013671875,-12.733319608091875
-89.0,-166.25,498.9034615591663,225.79461669921875,-12.8427220667362
-89.0,-163.75,498.9034615591663,225.6878204345703,-12.95212429780257
-89.0,-161.25,498.9034615591663,225.5810546875,-13.061526474600349
-89.0,-158.75,498.9034615591663,225.47425842285156,-13.170928259263803
-89.0,-156.25,498.9034615591663,225.36749267578125,-13.28033060586975
-89.0,-153.75,498.9034615591663,225.2606964111328,-13.389732448302993
-89.0,-151.25,498.9034615591663,225.15394592285156,-13.499135011983299
-89.0,-148.75,498.9034615591663,225.0471649169922,-13.608537365591644
-89.0,-146.25,498.9034615591663,224.9403839111328,-13.717939439104043
-89.0,-143.75,498.9034615591663,224.83360290527344,-13.827341778707591
-89.0,-141.25,498.9034615591663,224.72682189941406,-13.93674406229195
-89.0,-138.75,498.9034615591663,224.62005615234375,-14.046146177818741
-89.0,-136.25,498.9034615591663,224.5132598876953,-14.15554773315364
-89.0,-133.75,498.9034615591663,224.406494140625,-14.26495026882435
-89.0,-131.25,498.9034615591663,224.29969787597656,-14.374352888523845
-89.0,-128.75,498.9034615591663,224.1929473876953,-14.4837546679355
-89.0,-126.25,498.9034615591663,224.08616638183594,-14.59315683948148
-89.0,-123.75,498.9034615591663,223.97938537597656,-14.702559179085029
-89.0,-121.25,498.9034615591663,223.8726043701172,-14.811961182573441
-89.0,-118.75,498.9034615591663,223.76580810546875,-14.921363354119421
-89.0,-116.25,498.9034615591663,223.6590576171875,-15.030765357607834
-89.0,-113.75,498.9034615591663,223.55226135253906,-15.140168089345707
-89.0,-111.25,498.9034615591663,223.44549560546875,-15.249570260891687
-89.0,-108.75,498.9034615591663,223.33872985839844,-15.3589722643801
-89.0,-106.25,498.9034615591663,223.23193359375,-15.468374456933276
-89.0,-103.75,498.9034615591663,223.1251678466797,-15.577776495433682
-89.0,-101.25,498.9034615591663,223.01837158203125,-15.687178722998851
-89.0,-98.75,460.17896274952363,221.1162109375,-20.183910198465327
-89.0,-96.25,460.17896274952363,221.2510528564453,-19.508054529643104
-89.0,-93.75,460.17896274952363,221.38587951660156,-18.8321988951764
-89.0,-91.25,460.17896274952363,221.52073669433594,-18.15634345338507
-89.0,-88.75,460.17896274952363,221.65557861328125,-17.480488043104536
-89.0,-86.25,460.17896274952363,221.7904052734375,-16.804632575601275
-89.0,-83.75,460.17896274952363,221.9252471923828,-16.128776997810235
-89.0,-81.25,460.17896274952363,222.06011962890625,-15.452922081745868
-89.0,-78.75,460.17896274952363,222.19493103027344,-14.777066451436838
-89.0,-76.25,460.17896274952363,222.32977294921875,-14.10121075810622
-89.0,-73.75,460.17896274952363,222.46461486816406,-13.42535544290513
-89.0,-71.25,460.17896274952363,222.59947204589844,-12.749500323771201
-89.0,-68.75,460.17896274952363,222.7342987060547,-12.073644840512543
-89.0,-66.25,460.17896274952363,222.869140625,-11.397789679364223
-89.0,-63.75,460.17896274952363,223.0039825439453,-10.721934056057592
-89.0,-61.250000000000014,460.17896274952363,223.1388397216797,-10.046078656827717
-89.0,-58.750000000000014,460.17896274952363,223.27366638183594,-9.370223103545072
-89.0,-56.249999999999986,460.17896274952363,223.4085235595703,-8.694367578272022
-89.0,-53.749999999999986,460.17896274952363,223.5433807373047,-8.01851258518127
-89.0,-51.25,460.17896274952363,223.67820739746094,-7.342656331658759
-89.0,-48.75,460.17896274952363,223.81304931640625,-6.6668015346351694
-89.0,-46.25,460.17896274952363,223.94789123535156,-5.990945617227794
-89.0,-43.75,460.17896274952363,224.0827178955078,-5.315090452578275
-89.0,-41.25,460.17896274952363,224.2175750732422,-4.639235224907168
-89.0,-38.75,460.17896274952363,224.3524169921875,-3.963379769658104
-89.0,-36.24999999999997,460.17896274952363,224.48724365234375,-3.28752494462492
-89.0,-33.75,460.17896274952363,224.62208557128906,-2.6116690552271393
-89.0,-31.25,460.17896274952363,224.7569122314453,-1.9358138380596301
-89.0,-28.75,460.17896274952363,224.8917694091797,-1.2599588449688781
-89.0,-26.25,460.17896274952363,225.026611328125,-0.5841028435327189
-89.0,-23.75,460.17896274952363,225.16143798828125,0.0917522615964117
-89.0,-21.25,460.17896274952363,225.29627990722656,0.7676083190517602
-89.0,-18.75,460.17896274952363,225.43115234375,1.4434633121425122
-89.0,-16.25,460.17896274952363,225.5659637451172,2.1193202098857
-89.0,-13.749999999999972,460.17896274952363,225.7008056640625,2.7951750909380735
-89.0,-11.25,460.17896274952363,225.83567810058594,3.4710300840288255
-89.0,-8.75,973.0394753551082,226.58152770996094,-26.93207001925657
-89.0,-6.25,973.0394753551082,226.63067626953125,-27.131551439310897
-89.0,-3.75,973.0394753551082,226.6798858642578,-27.331032635288466
-89.0,-1.25,973.0394753551082,226.72906494140625,-27.530513831266035
-89.0,1.25,973.0394753551082,226.7782745361328,-27.72999681985766
-89.0,3.75,973.0394753551082,226.82745361328125,-27.929478239911987
-89.0,6.25,973.0394753551082,226.8766326904297,-28.12895988404307
-89.0,8.750000000000028,973.0394753551082,226.92584228515625,-28.32844108002064
-89.0,11.25,973.0394753551082,226.9750213623047,-28.527923396381993
-89.0,13.75,973.0394753551082,227.02418518066406,-28.727405264589834
-89.0,16.25,973.0394753551082,227.07337951660156,-28.92688735687443
-89.0,18.75,973.0394753551082,227.12257385253906,-29.12636944915903
-89.0,21.25,973.0394753551082,227.17173767089844,-29.32585131736687
-89.0,23.75,973.0394753551082,227.22096252441406,-29.525332513344438
-89.0,26.25,973.0394753551082,227.2701416015625,-29.724814829705792
-89.0,28.75,973.0394753551082,227.31932067871094,-29.924296473836876
-89.0,31.25000000000003,973.0394753551082,227.36851501464844,-30.123778566121473
-89.0,33.75,973.0394753551082,227.41770935058594,-30.32325908986877
-89.0,36.25,973.0394753551082,227.4668731689453,-30.522740733999854
-89.0,38.75,973.0394753551082,227.5160675048828,-30.72222215405418
