Latitude,Longitude,Precipitation(mm),Surface Temp (K),Evaporation(mm)
-89.0,-178.75,441.8419662395081,225.9493865966797,-14.50342457383158
-89.0,-176.25,441.8419662395081,225.8446807861328,-14.522067535949645
-89.0,-173.75,441.8419662395081,225.739990234375,-14.540710610106089
-89.0,-171.25,441.8419662395081,225.6353302001953,-14.559353572224154
-89.0,-168.75,441.8419662395081,225.53062438964844,-14.577996646380598
-89.0,-166.25,441.8419662395081,225.4259033203125,-14.596639496460284
-89.0,-163.75,441.8419662395081,225.3212432861328,-14.615282570616728
-89.0,-161.25,441.8419662395081,225.21653747558594,-14.63392575681155
-89.0,-158.75,441.8419662395081,225.11183166503906,-14.652568662910426
-89.0,-156.25,441.8419662395081,225.00714111328125,-14.671211512990112
-89.0,-153.75,441.8419662395081,224.90245056152344,-14.689854531127366
-89.0,-151.25,441.8419662395081,224.79774475097656,-14.708498053437324
-89.0,-148.75,441.8419662395081,224.69305419921875,-14.727140987545795
-89.0,-146.25,441.8419662395081,224.5883331298828,-14.745783974172255
-89.0,-143.75,441.8419662395081,224.483642578125,-14.764426799743546
-89.0,-141.25,441.8419662395081,224.3789520263672,-14.783070069967152
-89.0,-138.75,441.8419662395081,224.2742462158203,-14.801713060094812
-89.0,-136.25,441.8419662395081,224.1696014404297,-14.820356022212877
-89.0,-133.75,441.8419662395081,224.0648956298828,-14.838999012340537
-89.0,-131.25,441.8419662395081,223.960205078125,-14.857641974458602
-89.0,-128.75,441.8419662395081,223.8555145263672,-14.876284992595856
-89.0,-126.25,441.8419662395081,223.75079345703125,-14.894928234809868
-89.0,-123.75,441.8419662395081,223.64610290527344,-14.913571308966311
-89.0,-121.25,441.8419662395081,223.5413818359375,-14.932214439141944
-89.0,-118.75,441.8419662395081,223.4366912841797,-14.95085734524082
-89.0,-116.25,441.8419662395081,223.33201599121094,-14.969500475416453
-89.0,-113.75,441.8419662395081,223.227294921875,-14.988143437534518
-89.0,-111.25,441.8419662395081,223.1226043701172,-15.006786399652583
-89.0,-108.75,441.8419662395081,223.01792907714844,-15.02542924973227
-89.0,-106.25,441.8419662395081,222.9132080078125,-15.044072043792767
-89.0,-103.75,441.8419662395081,222.80853271484375,-15.0627151739684
-89.0,-101.25,441.8419662395081,222.7038116455078,-15.08135810807687
-89.0,-98.75,477.17174654553673,221.4441375732422,-21.52403348714138
