Latitude,Longitude,Precipitation(mm),Surface Temp (K),Evaporation(mm)
-89.0,71.25,896.4938010558399,227.2310333251953,-11.355946089906865
-89.0,73.75,896.4938010558399,227.2905731201172,-11.402119570561808
-89.0,76.25,896.4938010558399,227.35008239746094,-11.448292603063237
-89.0,78.75,896.4938010558399,227.4095916748047,-11.494466307794937
-89.0,81.25,874.972071060256,229.1534423828125,3.619054293494628
-89.0,83.75,874.972071060256,229.0877685546875,3.171293137597786
-89.0,86.25000000000006,874.972071060256,229.0220489501953,2.723530413163644
-89.0,88.75,874.972071060256,228.9563446044922,2.2757667924224734
-89.0,91.25,874.972071060256,228.89064025878906,1.828003619834817
-89.0,93.75,874.972071060256,228.82493591308594,1.380240671323918
-89.0,96.25,874.972071060256,228.7592315673828,0.9324788431968045
-89.0,98.75,874.972071060256,228.69354248046875,0.48471544653239107
-89.0,101.25,874.972071060256,228.6278076171875,0.036952161906356196
-89.0,103.75,874.972071060256,228.56211853027344,-0.4108093301056215
-89.0,106.25,874.972071060256,228.4964141845703,-0.8585733990003064
-89.0,108.75,874.972071060256,228.4307098388672,-1.3063355632425555
-89.0,111.25,874.972071060256,228.36500549316406,-1.7540980635999404
-89.0,113.75,874.972071060256,228.2992706298828,-2.201861460264354
-89.0,116.25,874.972071060256,228.23358154296875,-2.6496247448903887
-89.0,118.75,874.972071060256,228.1678924560547,-3.097387917478045
-89.0,121.25,874.972071060256,228.1021728515625,-3.5451501937586727
-89.0,123.75,874.972071060256,228.0364532470703,-3.992912021885786
-89.0,126.25,874.972071060256,227.97076416015625,-4.440675194473442
-89.0,128.75,874.972071060256,227.90504455566406,-4.888438479099477
-89.0,131.25,874.972071060256,227.83934020996094,-5.336201651687134
-89.0,133.75,874.972071060256,227.7736358642578,-5.78396482427479
-89.0,136.25,874.972071060256,227.70794677734375,-6.231727100555418
-89.0,138.75,874.972071060256,227.6422119140625,-6.679489376836045
-89.0,141.25,874.972071060256,227.5765380859375,-7.127252213308566
-89.0,143.75,874.972071060256,227.5108184814453,-7.575015273857844
-89.0,146.25,874.972071060256,227.44512939453125,-8.022778670522257
-89.0,148.75,874.972071060256,227.37940979003906,-8.470540722726128
-89.0,151.25,874.972071060256,227.31370544433594,-8.918303111045134
-89.0,153.75,874.972071060256,227.2480010986328,-9.366066731786304
-89.0,156.25,874.972071060256,227.1823272705078,-9.813830240489096
-89.0,158.75,874.972071060256,227.1166229248047,-10.261592348712156
-89.0,161.25,874.972071060256,227.0509033203125,-10.709354793050352
-89.0,163.75,874.972071060256,226.9851837158203,-11.157117965638008
-89.0,166.25,874.972071060256,226.91949462890625,-11.604880970168097
-89.0,168.75,874.972071060256,226.8538055419922,-12.05264363858305
-89.0,171.25,535.8028408409155,226.5251007080078,-8.469180380743069
-89.0,173.75000000000006,535.8028408409155,226.4052276611328,-8.50994683322881
-89.0,176.25,535.8028408409155,226.285400390625,-8.550713271709753
-89.0,178.75,535.8028408409155,226.16552734375,-8.591479479111541
-87.0,-178.75,524.7914961216793,228.67710876464844,-10.036120965835948
-87.0,-176.25,525.0181596209131,228.36875915527344,-10.17366294863109
-87.0,-173.75,525.2495009465292,228.0603790283203,-10.308903074928821
