Latitude,Longitude,Precipitation(mm),Surface Temp (K),Evaporation(mm)
-89.0,-178.75,404.1230571410779,225.998046875,-9.143079645902219
-89.0,-176.25,404.1230571410779,225.8939971923828,-9.029057879921254
-89.0,-173.75,404.1230571410779,225.7899627685547,-8.915037349863653
-89.0,-171.25,404.1230571410779,225.68585205078125,-8.801016259614158
-89.0,-168.75,404.1230571410779,225.58180236816406,-8.686994833249528
-89.0,-166.25,404.1230571410779,225.47772216796875,-8.572973855038413
-89.0,-163.75,404.1230571410779,225.3736572265625,-8.45895343351799
-89.0,-161.25,404.1230571410779,225.26959228515625,-8.344932227728918
-89.0,-158.75,404.1230571410779,225.16552734375,-8.230911035944644
-89.0,-156.25,404.1230571410779,225.0614471435547,-8.11689015226591
-89.0,-153.75,404.1230571410779,224.95738220214844,-8.00286908652481
-89.0,-151.25,404.1230571410779,224.8533172607422,-7.888848104812496
-89.0,-148.75,404.1230571410779,224.74925231933594,-7.774826562908288
-89.0,-146.25,404.1230571410779,224.64515686035156,-7.660805917311109
-89.0,-143.75,404.1230571410779,224.54112243652344,-7.546784823560415
-89.0,-141.25,404.1230571410779,224.4370574951172,-7.432763281656207
-89.0,-138.75,404.1230571410779,224.3329620361328,-7.318742664068623
-89.0,-136.25,404.1230571410779,224.2288818359375,-7.204721990461849
-89.0,-133.75,404.1230571410779,224.12481689453125,-7.0907004765672355
-89.0,-131.25,404.1230571410779,224.020751953125,-6.9766798029604615
-89.0,-128.75,404.1230571410779,223.9167022705078,-6.86265896129612
-89.0,-126.25,404.1230571410779,223.8126220703125,-6.748637615459074
-89.0,-123.75,404.1230571410779,223.70855712890625,-6.634616829813922
-89.0,-121.25,404.1230571410779,223.60447692871094,-6.520595539996066
-89.0,-118.75,404.1230571410779,223.5004119873047,-6.406574082120642
-89.0,-116.25,404.1230571410779,223.3963623046875,-6.292553408513868
-89.0,-113.75,404.1230571410779,223.29225158691406,-6.178532566849526
-89.0,-111.25,404.1230571410779,223.1881866455078,-6.064511389070049
-89.0,-108.75,404.1230571410779,223.0841064453125,-5.950490379348139
-89.0,-106.25,404.1230571410779,222.9800567626953,-5.836468921472715
-89.0,-103.75,404.1230571410779,222.8760223388672,-5.72244835990432
-89.0,-101.25,404.1230571410779,222.77191162109375,-5.608427126105653
-89.0,-98.75,419.9011548962517,221.19244384765625,-9.582560801497664
-89.0,-96.25,419.9011548962517,221.3251495361328,-9.164864178160315
-89.0,-93.75,419.9011548962517,221.45787048339844,-8.747166784559113
-89.0,-91.25,419.9011548962517,221.590576171875,-8.329469685058655
-89.0,-88.75,419.9011548962517,221.7233123779297,-7.91177230546225
-89.0,-86.25,419.9011548962517,221.85597229003906,-7.494075247976184
-89.0,-83.75,419.9011548962517,221.98870849609375,-7.076377770346198
-89.0,-81.25,419.9011548962517,222.12139892578125,-6.658680488783375
-89.0,-78.75,419.9011548962517,222.2541046142578,-6.240983711393255
-89.0,-76.25,419.9011548962517,222.38682556152344,-5.823286541868811
-89.0,-73.75,419.9011548962517,222.51953125,-5.405589260305987
-89.0,-71.25,419.9011548962517,222.6522674560547,-4.987891866704786
-89.0,-68.75,419.9011548962517,222.78497314453125,-4.570195089314666
-89.0,-66.25,419.9011548962517,222.9176483154297,-4.152497527655896
-89.0,-63.75,419.9011548962517,223.0503692626953,-3.734800302112262
-89.0,-61.250000000000014,419.9011548962517,223.1830596923828,-3.317103580741332
-89.0,-58.750000000000014,419.9011548962517,223.3157958984375,-2.89940618714013
-89.0,-56.249999999999986,419.9011548962517,223.448486328125,-2.4817092416924424
-89.0,-53.749999999999986,419.9011548962517,223.5812225341797,-2.0640118480912406
-89.0,-51.25,419.9011548962517,223.71392822265625,-1.646314678566796
-89.0,-48.75,419.9011548962517,223.8466339111328,-1.228617368994378
-89.0,-46.25,419.9011548962517,223.97935485839844,-0.8109205075754744
-89.0,-43.75,419.9011548962517,224.112060546875,-0.39322327502944177
-89.0,-41.25,419.9011548962517,224.2447509765625,0.024473904998600915
-89.0,-38.75,419.9011548962517,224.3774871826172,0.44217164521853647
-89.0,-36.24999999999997,419.9011548962517,224.51019287109375,0.8598684786278454
-89.0,-33.75,419.9011548962517,224.6428985595703,1.2775652280083705
-89.0,-31.25,419.9011548962517,224.77561950683594,1.695262873695924
-89.0,-28.75,419.9011548962517,224.9083251953125,2.1129598191436116
-89.0,-26.25,419.9011548962517,225.041015625,2.5306574648311653
-89.0,-23.75,419.9011548962517,225.1737518310547,2.948354242221285
-89.0,-21.25,419.9011548962517,225.3064422607422,3.3660513697313377
-89.0,-18.75,419.9011548962517,225.43914794921875,3.7837483806076877
-89.0,-16.25,419.9011548962517,225.5718536376953,4.20144516959553
-89.0,-13.749999999999972,419.9011548962517,225.70457458496094,4.6191427382566985
-89.0,-11.25,419.9011548962517,225.8372802734375,5.036840089843508
-89.0,-8.75,810.4634631436056,226.1146697998047,-28.03175084923737
-89.0,-6.25,810.4634631436056,226.16510009765625,-28.219844296359042
-89.0,-3.75,810.4634631436056,226.21556091308594,-28.40793897590288
-89.0,-1.25,810.4634631436056,226.26597595214844,-28.5960327031205
-89.0,1.25,810.4634631436056,226.31640625,-28.784127718779473
-89.0,3.75,810.4634631436056,226.3668670654297,-28.972221053862768
-89.0,6.25,810.4634631436056,226.4172821044922,-29.160315621368227
-89.0,8.750000000000028,810.4634631436056,226.46771240234375,-29.34840985275855
-89.0,11.25,810.4634631436056,226.5181427001953,-29.53650442026401
-89.0,13.75,810.4634631436056,226.568603515625,-29.724598259520008
-89.0,16.25,810.4634631436056,226.61900329589844,-29.91269260294871
-89.0,18.75,810.4634631436056,226.66944885253906,-30.100786610262276
-89.0,21.25,810.4634631436056,226.7198944091797,-30.288881065729356
-89.0,23.75,810.4634631436056,226.7703399658203,-30.4769751850813
-89.0,26.25,810.4634631436056,226.8207550048828,-30.66506969656757
-89.0,28.75,810.4634631436056,226.87120056152344,-30.85316359184276
-89.0,31.25000000000003,810.4634631436056,226.92164611816406,-31.04125804730984
-89.0,33.75,810.4634631436056,226.97206115722656,-31.229351942585026
-89.0,36.25,810.4634631436056,227.02247619628906,-31.417446201984944
-89.0,38.75,810.4634631436056,227.07293701171875,-31.60554032133689
-89.0,41.25,810.4634631436056,227.12335205078125,-31.79363525296708
-89.0,43.75,810.4634631436056,227.17381286621094,-31.981728588050373
-89.0,46.25,810.4634631436056,227.22422790527344,-32.169822931479075
-89.0,48.75,810.4634631436056,227.274658203125,-32.35791763903251
-89.0,51.25000000000003,810.4634631436056,227.32508850097656,-32.54601198246121
-89.0,53.75000000000003,810.4634631436056,227.3755340576172,-32.73410600377957
-89.0,56.25,810.4634631436056,227.4259796142578,-32.92219991305956
-89.0,58.75,810.4634631436056,227.4763946533203,-33.110293710301164
-89.0,61.25,810.4634631436056,227.52685546875,-33.298388389845
-89.0,63.75,810.4634631436056,227.5772705078125,-33.486483195432015
-89.0,66.25,810.4634631436056,227.627685546875,-33.67457721675038
-89.0,68.75,810.4634631436056,227.6781463623047,-33.86267089845241
-89.0,71.25,810.4634631436056,227.72857666015625,-34.05076514034633
-89.0,73.75,810.4634631436056,227.7790069580078,-34.23885927063952
-89.0,76.25,810.4634631436056,227.8294219970703,-34.42695351209579
-89.0,78.75,810.4634631436056,227.87989807128906,-34.61504786602809
-89.0,81.25,632.7637281160605,229.62025451660156,-8.111055837730419
-89.0,83.75,632.7637281160605,229.54119873046875,-8.45468051383591
-89.0,86.25000000000006,632.7637281160605,229.4621124267578,-8.798304237615184
-89.0,88.75,632.7637281160605,229.3830108642578,-9.141928297509594
-89.0,91.25,632.7637281160605,229.303955078125,-9.485551741192921
-89.0,93.75,632.7637281160605,229.2248992919922,-9.829175689048952
-89.0,96.25,632.7637281160605,229.14581298828125,-10.172800421173633
-89.0,98.75,632.7637281160605,229.0667266845703,-10.51642434102007
-89.0,101.25,632.7637281160605,228.9876708984375,-10.860047952760965
-89.0,103.75,632.7637281160605,228.90858459472656,-11.203671662535442
-89.0,106.25,632.7637281160605,228.82952880859375,-11.547296941722518
-89.0,108.75,632.7637281160605,228.7504425048828,-11.890920314506559
-89.0,111.25,632.7637281160605,228.6713409423828,-12.234544248357793
-89.0,113.75,632.7637281160605,228.59228515625,-12.578167509978755
-89.0,116.25,632.7637281160605,228.51319885253906,-12.921792228098639
-89.0,118.75,632.7637281160605,228.43414306640625,-13.26541617595467
-89.0,121.25,632.7637281160605,228.3550567626953,-13.6090401238107
-89.0,123.75,632.7637281160605,228.27598571777344,-13.952663791570785
-89.0,126.25,632.7637281160605,228.19691467285156,-14.296287515350059
-89.0,128.75,632.7637281160605,228.1178436279297,-14.639912135436361
-89.0,131.25,632.7637281160605,228.03875732421875,-14.98353630736915
-89.0,133.75,632.7637281160605,227.959716796875,-15.327159751052477
-89.0,136.25,632.7637281160605,227.880615234375,-15.670783922985265
-89.0,138.75,632.7637281160605,227.8015594482422,-16.01440831899481
-89.0,141.25,632.7637281160605,227.7224578857422,-16.3580324909276
-89.0,143.75,632.7637281160605,227.64337158203125,-16.701656214706873
-89.0,146.25,632.7637281160605,227.56431579589844,-17.045279938486146
-89.0,148.75,632.7637281160605,227.4852294921875,-17.388904110418935
-89.0,151.25,632.7637281160605,227.4061737060547,-17.73252772215983
-89.0,153.75,632.7637281160605,227.32708740234375,-18.076152230207754
-89.0,156.25,632.7637281160605,227.2480010986328,-18.419776066025406
-89.0,158.75,632.7637281160605,227.16893005371094,-18.763400237958194
-89.0,161.25,632.7637281160605,227.0898895263672,-19.10702384969909
-89.0,163.75,632.7637281160605,227.0107879638672,-19.450648357747014
-89.0,166.25,632.7637281160605,226.93170166015625,-19.79427191346872
-89.0,168.75,632.7637281160605,226.85264587402344,-20.137896141420697
-89.0,171.25,404.1230571410779,226.4143524169922,-9.59916367078506
-89.0,173.75000000000006,404.1230571410779,226.31028747558594,-9.485142128880852
-89.0,176.25,404.1230571410779,226.20619201660156,-9.371121147168537
-89.0,178.75,404.1230571410779,226.1021270751953,-9.257100515576155
-87.0,-178.75,341.80764754114534,227.9957275390625,-18.130143748919636
-87.0,-176.25,343.0904367826315,227.70526123046875,-18.149805700090837
-87.0,-173.75,344.3996576702375,227.415283203125,-18.15550189931514
-87.0,-171.25,345.7352936222833,227.12579345703125,-18.14650801847506
-87.0,-168.75,347.09736077229536,226.8368682861328,-18.12207849818037
-87.0,-166.25,348.48583984967263,226.54859924316406,-18.081445301341148
-87.0,-163.75,349.9007375767178,226.26100158691406,-18.023819918917326
-87.0,-161.25,351.3420602275801,225.9741668701172,-17.948391435943734
-87.0,-158.75,352.80979525396106,225.6881103515625,-17.85432750048699
-87.0,-156.25,354.7197457605762,225.42897033691406,-17.458881601100984
-87.0,-153.75,358.2635250527346,225.27734375,-15.895681417276819
-87.0,-151.25,361.87931634049164,225.14210510253906,-14.161720739707562
-87.0,-148.75,365.39012946013827,225.00718688964844,-12.385426780937792
-87.0,-146.25,368.7959258704723,224.87078857421875,-10.587742791045684
-87.0,-143.75,365.5518913674314,224.65869140625,-9.681642935930768
-87.0,-141.25,355.39420335499017,224.36952209472656,-9.689147714681212
-87.0,-138.75,344.7358615403573,224.1005401611328,-9.754276408415308
-87.0,-136.25,333.57699140651675,223.85693359375,-9.883085223677313
-87.0,-133.75,322.6512310120597,223.64337158203125,-10.047833597980116
-87.0,-131.25,318.4325235642973,223.50181579589844,-9.974675337730332
-87.0,-128.75,315.98147698605317,223.3780975341797,-9.83694076096242
-87.0,-126.25,313.57454843237065,223.257568359375,-9.70172856023055
-87.0,-123.75,311.21173252540757,223.14002990722656,-9.568852107605608
-87.0,-121.25,308.8930400208483,223.0252685546875,-9.438131357413226
-87.0,-118.75,306.6184745039209,222.91302490234375,-9.30939110963891
-87.0,-116.25,304.3880144632567,222.8031768798828,-9.182461542110332
-87.0,-113.75,302.2016939585228,222.695556640625,-9.057175801672201
-87.0,-111.25,300.0594896857365,222.58995056152344,-8.9333750179037
-87.0,-108.75,297.96141598581016,222.4862060546875,-8.81090172086374
-87.0,-106.25,295.9074710661298,222.38414001464844,-8.689607067566385
-87.0,-103.75,293.8976495488532,222.28358459472656,-8.56934445579327
-87.0,-101.25,291.9319657748929,222.1844024658203,-8.449973221360096
-87.0,-98.75,355.5553324695211,221.28294372558594,-5.630265646857424
-87.0,-96.25,356.6827307540734,221.36492919921875,-5.872364869574653
-87.0,-93.75,357.83543806019225,221.4491424560547,-6.096740124974076
-87.0,-91.25,359.0134516989565,221.53582763671875,-6.301852257820428
-87.0,-88.75,360.2167734629802,221.625244140625,-6.48611231181917
-87.0,-86.25,361.44541231533367,221.7176971435547,-6.647879540935264
-87.0,-83.75,362.69935481141147,221.8133544921875,-6.7854624457481805
-87.0,-81.25,363.97859378075736,221.91261291503906,-6.897119669758922
-87.0,-78.75,365.2831552162752,222.01568603515625,-6.981060111428405
