Latitude,Longitude,Precipitation(mm),Surface Temp (K),Evaporation(mm)
-89.0,-178.75,50.163697929747286,227.0448455810547,-1.487481006336111
-89.0,-176.25,50.163697929747286,226.9336395263672,-1.498981521820042
-89.0,-173.75,50.163697929747286,226.82249450683594,-1.5104825974958658
-89.0,-171.25,50.163697929747286,226.7113494873047,-1.5219836731716896
-89.0,-168.75,50.163697929747286,226.6001739501953,-1.5334845247707563
-89.0,-166.25,50.163697929747286,226.48902893066406,-1.5449850402546872
-89.0,-163.75,50.163697929747286,226.3778533935547,-1.5564863400072682
-89.0,-161.25,50.163697929747286,226.26666259765625,-1.5679870795679562
-89.0,-158.75,50.163697929747286,226.155517578125,-1.5794880432054015
-89.0,-156.25,50.163697929747286,226.04437255859375,-1.5909890068428467
-89.0,-153.75,50.163697929747286,225.93316650390625,-1.6024898584419134
-89.0,-151.25,50.163697929747286,225.822021484375,-1.613990485964223
-89.0,-148.75,50.163697929747286,225.71087646484375,-1.6254914496016681
-89.0,-146.25,50.163697929747286,225.5996856689453,-1.6369924132391134
-89.0,-143.75,50.163697929747286,225.488525390625,-1.64849326483818
-89.0,-141.25,50.163697929747286,225.37738037109375,-1.6599943405140039
-89.0,-138.75,50.163697929747286,225.2661895751953,-1.671495304151449
-89.0,-136.25,50.163697929747286,225.15504455566406,-1.6829960437121372
-89.0,-133.75,50.163697929747286,225.0438995361328,-1.694497119387961
-89.0,-131.25,50.163697929747286,224.93272399902344,-1.7059979709870277
-89.0,-128.75,50.163697929747286,224.82154846191406,-1.7174987105477157
-89.0,-126.25,50.163697929747286,224.7104034423828,-1.728999674185161
-89.0,-123.75,50.163697929747286,224.5992431640625,-1.7405005257842276
-89.0,-121.25,50.163697929747286,224.48805236816406,-1.7520014894216729
-89.0,-118.75,50.163697929747286,224.37689208984375,-1.7635023410207396
-89.0,-116.25,50.163697929747286,224.2657470703125,-1.7750030805814276
-89.0,-113.75,50.163697929747286,224.1545867919922,-1.7865040442188729
-89.0,-111.25,50.163697929747286,224.0434112548828,-1.7980052319330753
-89.0,-108.75,50.163697929747286,223.9322509765625,-1.8095058594553848
-89.0,-106.25,50.163697929747286,223.8210906982422,-1.8210069351312086
-89.0,-103.75,50.163697929747286,223.70994567871094,-1.8325078987686538
-89.0,-101.25,50.163697929747286,223.59877014160156,-1.8440087503677205
-89.0,-98.75,45.51285397428728,222.08802795410156,-2.065333620862475
-89.0,-96.25,45.51285397428728,222.22264099121094,-2.006809925660491
-89.0,-93.75,45.51285397428728,222.3572540283203,-1.9482857823049926
-89.0,-91.25,45.51285397428728,222.49188232421875,-1.8897618630262514
-89.0,-88.75,45.51285397428728,222.6265106201172,-1.8312378317091316
-89.0,-86.25,45.51285397428728,222.76112365722656,-1.7727136883536332
